comp,y
Sr2Ba6Ga4Co4O24,184.223885
Sr2Ba6In1Co7O24,122.9154307
Sr2Ba6In2Co6O24,122.3013398
Sr2Ba6In4Co4O24,135.8073364
Sr2Ba6Sc1Co7O24,111.5022001
Sr2Ba6Sc2Co6O24,89.79137852
Sr2Ba6Sc4Co4O24,77.60016378
Sr2Ba6Y1Co7O24,109.5376375
Sr2Ba6Y2Co6O24,98.22484017
Sr2Ba6Y4Co4O24,88.1840871
Sr4Ba4Al1Co7O24,137.6645109
Sr4Ba4Al2Co6O24,133.9480354
Sr4Ba4Al4Co4O24,166.4571441
Sr4Ba4Ga1Co7O24,135.3175138
Sr4Ba4Ga2Co6O24,127.3904426
Sr4Ba4Ga4Co4O24,178.0459522
Sr4Ba4In1Co7O24,118.2370881
Sr4Ba4In2Co6O24,124.9384145
Sr4Ba4In4Co4O24,139.4309827
Sr4Ba4Sc1Co7O24,102.154746
Sr4Ba4Sc2Co6O24,85.77495318
Sr4Ba4Sc4Co4O24,67.00606003
Sr4Ba4Y1Co7O24,112.462049
Sr4Ba4Y2Co6O24,95.36082805
Sr4Ba4Y4Co4O24,92.42323335
Ba8Al1Fe7O24,16.63030693
Ba8Al2Fe6O24,45.09807596
Ba8Al4Fe4O24,98.49911401
Ba8Ga1Fe7O24,12.89699374
Ba8Ga2Fe6O24,37.57894958
Ba8Ga4Fe4O24,87.80211125
Ba8In1Fe7O24,0
Ba8In2Fe6O24,2.142707909
Ba8In4Fe4O24,18.88062791
Ba8Sc1Fe7O24,0
Ba8Sc2Fe6O24,0
Ba8Sc4Fe4O24,0.44951622
Ba8Y1Fe7O24,4.727953063
Ba8Y2Fe6O24,24.81761822
Ba8Y4Fe4O24,26.81811082
Sr8Al1Fe7O24,4.486078527
Sr8Al2Fe6O24,22.81501973
Sr8Al4Fe4O24,63.43540214
Sr8Ga1Fe7O24,7.606314504
Sr8Ga2Fe6O24,30.18274168
Sr8Ga4Fe4O24,80.44259604
Sr8In1Fe7O24,15.52899056
Sr8In2Fe6O24,41.67509379
Sr8In4Fe4O24,94.03930026
Sr8Sc1Fe7O24,0
Sr8Sc2Fe6O24,7.261487857
Sr8Sc4Fe4O24,34.87373385
Sr8Y1Fe7O24,22.87007759
Sr8Y2Fe6O24,48.17901786
Sr8Y4Fe4O24,92.14004385
Sr2Ba6Al1Fe7O24,19.77808324
Sr2Ba6Al2Fe6O24,47.12922775
Sr2Ba6Al4Fe4O24,99.8940158
Sr2Ba6Ga1Fe7O24,17.10208183
Sr2Ba6Ga2Fe6O24,42.36472589
Sr2Ba6Ga4Fe4O24,94.62751304
Sr2Ba6In1Fe7O24,7.261540997
Sr2Ba6In2Fe6O24,18.38089229
Sr2Ba6In4Fe4O24,44.81209489
Sr2Ba6Sc1Fe7O24,0
Sr2Ba6Sc2Fe6O24,0
Sr2Ba6Sc4Fe4O24,15.16716801
Sr2Ba6Y1Fe7O24,13.93585292
Sr2Ba6Y2Fe6O24,25.97701807
Sr2Ba6Y4Fe4O24,45.27934408
Sr4Ba4Al1Fe7O24,22.8294831
Sr4Ba4Al2Fe6O24,49.48337857
Sr4Ba4Al4Fe4O24,102.9436676
Sr4Ba4Ga1Fe7O24,21.95598168
Sr4Ba4Ga2Fe6O24,47.36737574
Sr4Ba4Ga4Fe4O24,101.5606639
Sr4Ba4In1Fe7O24,16.20869085
Sr4Ba4In2Fe6O24,32.95254409
Sr4Ba4In4Fe4O24,65.94399668
Sr4Ba4Sc1Fe7O24,2.708762883
Sr4Ba4Sc2Fe6O24,7.256615836
Sr4Ba4Sc4Fe4O24,29.6988198
Sr4Ba4Y1Fe7O24,24.38275277
Sr4Ba4Y2Fe6O24,38.86985426
Sr4Ba4Y4Fe4O24,63.06732733
Ba8Al1Ni7O24,146.7738188
Ba8Al2Ni6O24,153.3713846
Ba8Al4Ni4O24,173.5780162
Ba8Ga1Ni7O24,145.6619563
Ba8Ga2Ni6O24,151.7971596
Ba8Ga4Ni4O24,194.8850662
Ba8In1Ni7O24,134.8171492
Ba8In2Ni6O24,167.6210453
Ba8In4Ni4O24,116.1018377
Ba8Sc1Ni7O24,122.0873315
Ba8Sc2Ni6O24,103.2681601
Ba8Sc4Ni4O24,74.76156716
Ba8Y1Ni7O24,126.8966307
Ba8Y2Ni6O24,106.5935084
Ba8Y4Ni4O24,69.57751375
Sr8Al1Ni7O24,126.3688556
Sr8Al2Ni6O24,128.0741206
Sr8Al4Ni4O24,164.8639005
Sr8Ga1Ni7O24,131.4794802
Sr8Ga2Ni6O24,137.6353698
Sr8Ga4Ni4O24,151.213649
Sr8In1Ni7O24,142.8250456
Sr8In2Ni6O24,154.3192505
Sr8In4Ni4O24,167.717968
Sr8Sc1Ni7O24,116.0559906
Sr8Sc2Ni6O24,104.9491405
Sr8Sc4Ni4O24,73.36176693
Sr8Y1Ni7O24,137.816113
Sr8Y2Ni6O24,138.6866354
Sr8Y4Ni4O24,121.0676802
Sr2Ba6Al1Ni7O24,146.0087782
Sr2Ba6Al2Ni6O24,152.248594
Sr2Ba6Al4Ni4O24,176.0137256
Sr2Ba6Ga1Ni7O24,146.7006537
Sr2Ba6Ga2Ni6O24,153.814095
Sr2Ba6Ga4Ni4O24,195.3362276
Sr2Ba6In1Ni7O24,142.7627442
Sr2Ba6In2Ni6O24,139.1840068
Sr2Ba6In4Ni4O24,129.5100492
Sr2Ba6Sc1Ni7O24,126.4501848
Sr2Ba6Sc2Ni6O24,109.8985522
Sr2Ba6Sc4Ni4O24,79.42293199
Sr2Ba6Y1Ni7O24,134.9622348
Sr2Ba6Y2Ni6O24,122.2267572
Sr2Ba6Y4Ni4O24,87.93268766
Sr4Ba4Al1Ni7O24,147.6089876
Sr4Ba4Al2Ni6O24,152.7808034
Sr4Ba4Al4Ni4O24,178.0275339
Sr4Ba4Ga1Ni7O24,149.9946131
Sr4Ba4Ga2Ni6O24,157.5043044
Sr4Ba4Ga4Ni4O24,175.934187
Sr4Ba4In1Ni7O24,150.2463767
Sr4Ba4In2Ni6O24,152.7147355
Sr4Ba4In4Ni4O24,154.0080107
Sr4Ba4Sc1Ni7O24,131.1528217
Sr4Ba4Sc2Ni6O24,116.4996166
Sr4Ba4Sc4Ni4O24,84.76385143
Sr4Ba4Y1Ni7O24,142.3986942
Sr4Ba4Y2Ni6O24,133.7809666
Sr4Ba4Y4Ni4O24,105.2135113
Sr8Nb1Co7O24,52.68300449
Sr8Nb1Ta1Co6O24,25.42218738
Sr8Nb2Co6O24,32.89862444
Sr8Nb4Co4O24,0.109864356
Sr8Nb6Co2O24,98.10385427
Sr8Nb7Co1O24,220.2574742
Sr8Ta1Co7O24,35.81306742
Sr8Ta2Co6O24,26.52700032
Ba8Co8O24,155.947447
Ba8Fe7Co1O24,68.7825578
Ba8Fe6Co2O24,84.12882768
Ba8Fe4Co4O24,112.6163675
Ba8Mn8O24,179.333649
Ba8Mn1Fe7O24,65.43933305
Ba8Mn2Fe6O24,75.30087818
Ba8Mn4Fe4O24,91.14996845
Ba8Ni8O24,262.099253
Ba8Fe7Ni1O24,93.76045289
Ba8Fe6Ni2O24,116.4423679
Ba8Fe4Ni4O24,152.9361978
Ba2Sr6Co8O24,111.5351501
Ba2Sr6Fe7Co1O24,88.99000736
Ba2Sr6Fe6Co2O24,92.33277724
Ba2Sr6Fe4Co4O24,103.1855244
Ba2Sr6Mn8O24,131.7097796
Ba2Sr6Mn1Fe7O24,78.98778261
Ba2Sr6Mn2Fe6O24,79.77782774
Ba2Sr6Mn4Fe4O24,81.02202996
Ba2Sr6Ni8O24,221.1241312
Ba2Sr6Fe7Ni1O24,86.32857176
Ba2Sr6Fe6Ni2O24,112.0458232
Ba2Sr6Fe4Ni4O24,161.7072652
Ba3Sr3La2Mn1Fe7O24,0
Ba4Sr4Co8O24,135.9774158
Ba4Sr4Fe7Co1O24,90.4908575
Ba4Sr4Fe6Co2O24,97.42887739
Ba4Sr4Fe4Co4O24,128.3406672
Ba4Sr4Mn8O24,156.3176528
Ba4Sr4Mn1Fe7O24,75.58213275
Ba4Sr4Mn2Fe6O24,85.11867789
Ba4Sr4Mn4Fe4O24,100.0487682
Ba4Sr4Ni8O24,268.4209218
Ba4Sr4Fe7Ni1O24,90.15331097
Ba4Sr4Fe6Ni2O24,114.6319214
Ba4Sr4Fe4Ni4O24,163.4840761
Ca8Co8O24,151.7132886
Ca8Fe7Co1O24,166.1591621
Ca8Fe6Co2O24,164.9391536
Ca8Fe4Co4O24,157.8478866
Ca8Mn8O24,177.3518953
Ca8Mn1Fe7O24,172.5136674
Ca8Mn2Fe6O24,162.5569143
Ca8Mn4Fe4O24,154.301908
Ca8Ni8O24,350.0587946
Ca8Fe7Ni1O24,185.4772173
Ca8Fe6Ni2O24,208.6082641
Ca8Fe4Ni4O24,254.3641076
Sr6Ca2Fe8O24,87.01120814
Sr6Ca2Co8O24,100.4208352
Sr6Ca2Fe7Co1O24,94.62870672
Sr6Ca2Fe6Co2O24,95.8469553
Sr6Ca2Fe4Co4O24,104.4817025
Sr6Ca2Mn8O24,128.1458696
Sr6Ca2Mn1Fe7O24,88.88568424
Sr6Ca2Mn2Fe6O24,90.61541035
Sr6Ca2Mn4Fe4O24,88.98815076
Sr6Ca2Ni8O24,251.0515166
Sr6Ca2Fe7Ni1O24,111.0427924
Sr6Ca2Fe6Ni2O24,137.1512939
Sr6Ca2Fe4Ni4O24,186.0151176
Sr4Ca4Fe8O24,116.3515289
Sr4Ca4Co8O24,125.9460696
Sr4Ca4Fe7Co1O24,120.8977775
Sr4Ca4Fe6Co2O24,125.2630261
Sr4Ca4Fe4Co4O24,130.8845275
Sr4Ca4Mn8O24,149.367164
Sr4Ca4Mn1Fe7O24,118.4352551
Sr4Ca4Mn2Fe6O24,119.2891286
Sr4Ca4Mn4Fe4O24,116.6309135
Sr4Ca4Ni8O24,288.1314426
Sr4Ca4Fe7Ni1O24,139.2757523
Sr4Ca4Fe6Ni2O24,164.2049374
Sr4Ca4Fe4Ni4O24,212.384781
Sr8Co8O24,87.18438453
Sr8Fe7Co1O24,62.83013591
Sr8Fe6Co2O24,67.45088449
Sr8Fe4Co4O24,79.59913165
Sr8Mn8O24,107.8701565
Sr8Mn1Fe7O24,59.84836343
Sr8Mn2Fe6O24,62.12433954
Sr8Mn4Fe4O24,61.72908657
Sr8Ni8O24,216.3448406
Sr8Fe7Ni1O24,83.46008255
Sr8Fe6Ni2O24,109.688834
Sr8Fe4Ni4O24,160.9024543
Ba1Sr7V8O24,240.4959551
Ba2Sr6V8O24,253.7433852
Ba4Sr4V8O24,280.2962454
Sr7Ca1V8O24,233.6888322
Sr6Ca2V8O24,239.7171394
Sr7Dy1V8O24,266.3728794
Sr6Dy2V8O24,300.4009838
Sr4Dy4V8O24,486.0276926
Sr7Gd1V8O24,262.23948
Sr6Gd2V8O24,293.724685
Sr7Ho1V8O24,267.2565905
Sr6Ho2V8O24,301.899406
Sr4Ho4V8O24,497.6877871
Sr7La1V8O24,259.4817974
Sr6La2V8O24,293.0975698
Sr7Mg1V8O24,253.5067434
Sr6Mg2V8O24,273.8924619
Sr4Mg4V8O24,423.5078989
Sr7Nd1V8O24,259.9833516
Sr6Nd2V8O24,290.6146783
Sr4Nd4V8O24,407.8865816
Sr7Pr1V8O24,261.9545429
Sr6Pr2V8O24,288.2205608
Sr7Sm1V8O24,262.4785711
Sr6Sm2V8O24,294.1133673
Sr4Sm4V8O24,435.3117096
Sr7Y1V8O24,264.5001581
Sr6Y2V8O24,293.8107913
Sr8Al1V7O24,201.2357059
Sr8Al2V6O24,175.0603868
Sr8Al4V4O24,95.76620562
Sr8V7Co1O24,191.8170711
Sr8V6Co2O24,170.2358673
Sr8V4Co4O24,123.2435751
Sr8V7Cr1O24,213.4071347
Sr8V6Cr2O24,196.4729944
Sr8V4Cr4O24,160.4384639
Sr8V7Cu1O24,205.5128061
Sr8V6Cu2O24,191.9618372
Sr8V4Cu4O24,179.2510786
Sr8V7Fe1O24,201.3443037
Sr8V6Fe2O24,173.5940825
Sr8V4Fe4O24,82.63319081
Sr8V7Ga1O24,208.0692322
Sr8V6Ga2O24,185.1316895
Sr8V4Ga4O24,135.4045754
Sr8V7Ge1O24,219.162319
Sr8V6Ge2O24,211.399363
Sr8V4Ge4O24,198.9172011
Sr8Hf1V7O24,216.0957894
Sr8Hf2V6O24,200.7048039
Sr8Hf4V4O24,148.016348
Sr8V7Ir1O24,224.4775533
Sr8V6Ir2O24,222.9148316
Sr8V4Ir4O24,196.4637678
Sr8Mg1V7O24,180.0038511
Sr8Mg2V6O24,145.1924272
Sr8Mg4V4O24,118.2796224
Sr8Mn1V7O24,206.0606864
Sr8Mn2V6O24,183.952598
Sr8Mn4V4O24,133.9185683
Sr8V7Mo1O24,253.1122732
Sr8V6Mo2O24,279.5515215
Sr8V4Mo4O24,322.1952681
Sr8V4Ni4O24,161.8982649
Sr8V7Os1O24,261.7368822
Sr8V6Os2O24,289.0552395
Sr8V4Os4O24,340.2982288
Sr8V7Pd1O24,217.1040077
Sr8V6Pd2O24,202.3042405
Sr8V4Pd4O24,160.8034202
Sr8V7Pt1O24,223.8240529
Sr8V6Pt2O24,221.0523308
Sr8V4Pt4O24,206.67094
Sr8V7Re1O24,262.3307186
Sr8V6Re2O24,301.1021622
Sr8V4Re4O24,378.3867995
Sr8V7Rh1O24,212.082787
Sr8V6Rh2O24,199.5680491
Sr8V4Rh4O24,146.0029963
Sr8V7Ru1O24,224.7778673
Sr8V6Ru2O24,212.2417097
Sr8Sc1V7O24,0
Sr8Sc2V6O24,0
Sr8Sc4V4O24,0
Sr8V7Si1O24,238.5824656
Sr8V6Si2O24,244.9609062
Sr8V4Si4O24,253.8947875
Sr8V7Sn1O24,229.5234324
Sr8V6Sn2O24,228.2100898
Sr8V4Sn4O24,195.5712035
Sr8Ti1V7O24,0
Sr8Ti2V6O24,0
Sr8Ti4V4O24,0
Sr8Y1V7O24,236.5500076
Sr8Y2V6O24,221.6571089
Sr8Y4V4O24,113.0483544
Sr8V7Zn1O24,197.6064381
Sr8V6Zn2O24,175.1571012
Sr8V4Zn4O24,176.1761097
Sr8Zr1V7O24,215.178333
Sr8Zr2V6O24,193.6703911
Sr8Zr4V4O24,126.2889126
Sr8V8O24,227.7330249
Ba2Y6Co8O24,110.2651781
Ba4Y4Co8O24,144.5761844
Ca2Y6Co8O24,48.08045571
Ca4Y4Co8O24,80.0609896
Dy2Y6Co8O24,34.20410535
Dy4Y4Co8O24,41.19728888
Gd2Y6Co8O24,0
Gd4Y4Co8O24,0
Y6Ho2Co8O24,41.43726031
Y4Ho4Co8O24,44.21409881
Nd2Y6Co8O24,39.42114286
Nd4Y4Co8O24,30.70261391
Sm2Y6Co8O24,40.13559861
Sm4Y4Co8O24,37.93827541
Sr2Y6Co8O24,68.95995384
Sr4Y4Co8O24,96.63701407
Y8Cr1Co7O24,63.74153669
Y8Cr2Co6O24,58.22065156
Y8Cr4Co4O24,40.52538131
Y8Fe1Co7O24,148.9764044
Y8Fe2Co6O24,114.0173871
Y8Fe4Co4O24,27.21360234
Y8Mg1Co7O24,0
Y8Mg2Co6O24,0
Y8Mg4Co4O24,0
Y8Mn1Co7O24,67.72296817
Y8Mn2Co6O24,41.28226453
Y8Mn4Co4O24,6.506857248
Y8Co7Ni1O24,38.87192492
Y8Co6Ni2O24,50.22917803
Y8Co8O24,34.01692181
Ba2Y6Cr8O24,167.490765
Ba4Y4Cr8O24,270.0312324
Ca2Y6Cr8O24,80.55893322
Ca4Y4Cr8O24,115.8660689
Dy2Y6Cr8O24,43.06718262
Dy4Y4Cr8O24,49.61981775
Gd2Y6Cr8O24,0
Gd4Y4Cr8O24,0
Y6Ho2Cr8O24,43.008614
Y4Ho4Cr8O24,49.4811805
Nd2Y6Cr8O24,48.1036185
Nd4Y4Cr8O24,55.0966895
Sm2Y6Cr8O24,45.9741065
Sm4Y4Cr8O24,53.5721655
Sr2Y6Cr8O24,109.6011988
Sr4Y4Cr8O24,167.7433502
Y8Cr7Co1O24,40.45923012
Y8Cr6Co2O24,44.22941274
Y8Cr7Fe1O24,34.54018613
Y8Cr6Fe2O24,33.00782475
Y8Cr4Fe4O24,29.685852
Y8Mg1Cr7O24,0
Y8Mg2Cr6O24,0
Y8Mg4Cr4O24,0
Y8Mn1Cr7O24,49.39207815
Y8Mn2Cr6O24,61.7021088
Y8Cr7Ni1O24,47.7792849
Y8Cr6Ni2O24,53.8335223
Y8Cr8O24,36.4887975
Ba2Y6Fe8O24,87.11585658
Ba4Y4Fe8O24,112.3534303
Ca2Y6Fe8O24,46.6687548
Ca4Y4Fe8O24,64.43922672
Dy2Y6Fe8O24,38.22996641
Dy4Y4Fe8O24,43.85489994
Gd2Y6Fe8O24,0
Gd4Y4Fe8O24,0
Y6Ho2Fe8O24,39.70562137
Y4Ho4Fe8O24,46.74045988
Nd2Y6Fe8O24,41.28766266
Nd4Y4Fe8O24,45.25354244
Sm2Y6Fe8O24,39.42751253
Sm4Y4Fe8O24,44.36149219
Sr2Y6Fe8O24,52.34288917
Sr4Y4Fe8O24,64.60124547
Y8Fe7Co1O24,36.84530024
Y8Fe6Co2O24,35.54881761
Y8Cr1Fe7O24,31.97023766
Y8Cr2Fe6O24,31.24819244
Y8Mg1Fe7O24,0
Y8Mg2Fe6O24,0
Y8Mg4Fe4O24,0
Y8Mn1Fe7O24,44.34798241
Y8Mn2Fe6O24,56.59743195
Y8Fe7Ni1O24,45.56834135
Y8Fe6Ni2O24,61.90364983
Y8Fe8O24,32.58553287
Ba2Y6Ga8O24,173.9579744
Ba4Y4Ga8O24,246.1300683
Ca2Y6Ga8O24,128.5813439
Ca4Y4Ga8O24,185.9300572
Dy2Y6Ga8O24,76.51164093
Dy4Y4Ga8O24,82.5696513
Gd2Y6Ga8O24,73.36506302
Gd4Y4Ga8O24,75.7099955
Y6Ho2Ga8O24,77.24821905
Y4Ho4Ga8O24,83.68852227
Nd2Y6Ga8O24,77.7592678
Nd4Y4Ga8O24,80.04540505
Sm2Y6Ga8O24,77.81493817
Sm4Y4Ga8O24,83.1904958
Sr2Y6Ga8O24,141.7563226
Sr4Y4Ga8O24,200.1052647
Y8Ga7Co1O24,67.88351071
Y8Ga6Co2O24,66.77714087
Y8Ga4Co4O24,60.46815118
Y8Cr1Ga7O24,71.12298914
Y8Cr2Ga6O24,71.85634774
Y8Cr4Ga4O24,66.26953129
Y8Ga7Fe1O24,68.61719171
Y8Ga6Fe2O24,67.56075286
Y8Ga4Fe4O24,58.12069402
Y8Mg1Ga7O24,86.76304069
Y8Mg2Ga6O24,106.0714508
Y8Mg4Ga4O24,144.5705211
Y8Mn1Ga7O24,77.52030707
Y8Mn2Ga6O24,83.86548358
Y8Mn4Ga4O24,91.18833662
Y8Ga7Ni1O24,82.87301382
Y8Ga6Ni2O24,97.62089709
Y8Ga4Ni4O24,121.6074136
Y8Ga8O24,70.33938055
Ba2Y6Mn8O24,133.9415068
Ca2Y6Mn8O24,83.57278768
Ca4Y4Mn8O24,79.40078268
Dy2Y6Mn8O24,95.29022543
Dy4Y4Mn8O24,101.2521582
Gd2Y6Mn8O24,0
Gd4Y4Mn8O24,0
Y6Ho2Mn8O24,96.81769968
Y4Ho4Mn8O24,104.3518567
Nd2Y6Mn8O24,91.48348198
Nd4Y4Mn8O24,89.89017128
Sm2Y6Mn8O24,90.53529398
Sm4Y4Mn8O24,90.23829528
Sr2Y6Mn8O24,90.37338364
Sr4Y4Mn8O24,86.34647459
Y8Mn7Co1O24,80.47074632
Y8Mn6Co2O24,68.10294996
Y8Mn7Cr1O24,87.76851203
Y8Mn6Cr2O24,87.37048139
Y8Mn4Cr4O24,82.38967009
Y8Mn7Fe1O24,84.54361477
Y8Mn6Fe2O24,80.98093685
Y8Mn4Fe4O24,73.47558103
Y8Mg1Mn7O24,0
Y8Mg2Mn6O24,0
Y8Mg4Mn4O24,0
Y8Mn7Ni1O24,101.37038
Y8Mn6Ni2O24,142.6702173
Y8Mn8O24,89.27429268
Ba2Y6Ni8O24,144.5623358
Ba4Y4Ni8O24,180.8167248
Ca2Y6Ni8O24,111.2759712
Ca4Y4Ni8O24,142.2382457
Dy2Y6Ni8O24,84.82188022
Dy4Y4Ni8O24,82.84106376
Gd2Y6Ni8O24,0
Gd4Y4Ni8O24,0
Y6Ho2Ni8O24,86.10628519
Y4Ho4Ni8O24,85.23537369
Nd2Y6Ni8O24,81.48842066
Nd4Y4Ni8O24,72.07639463
Sm2Y6Ni8O24,81.44999651
Sm4Y4Ni8O24,74.45179632
Sr2Y6Ni8O24,110.6552952
Sr4Y4Ni8O24,133.4936437
Y8Co1Ni7O24,68.19019358
Y8Co2Ni6O24,48.83269047
Y8Co4Ni4O24,9.803684254
Y8Cr1Ni7O24,69.53895929
Y8Cr2Ni6O24,76.5557219
Y8Cr4Ni4O24,48.2344971
Y8Fe1Ni7O24,109.9821952
Y8Fe2Ni6O24,105.2974437
Y8Fe4Ni4O24,36.60619078
Y8Mg1Ni7O24,0
Y8Mg2Ni6O24,0
Y8Mg4Ni4O24,0
Y8Mn1Ni7O24,96.23912052
Y8Mn2Ni6O24,44.70754435
Y8Mn4Ni4O24,0.365892
Y8Ni8O24,86.80119669
Ba2Y6Sc8O24,83.64333488
Ba4Y4Sc8O24,104.166664
Ca2Y6Sc8O24,73.89780805
Ca4Y4Sc8O24,119.8366103
Dy2Y6Sc8O24,35.14318928
Dy4Y4Sc8O24,41.28637281
Gd2Y6Sc8O24,28.08152641
Gd4Y4Sc8O24,26.73879706
Y6Ho2Sc8O24,37.86765238
Y4Ho4Sc8O24,46.691799
Nd2Y6Sc8O24,31.52147644
Nd4Y4Sc8O24,30.24919712
Sm2Y6Sc8O24,30.56553194
Sm4Y4Sc8O24,30.66980813
Sr2Y6Sc8O24,69.17449092
Sr4Y4Sc8O24,98.3392261
Y8Sc7Co1O24,36.04199526
Y8Sc6Co2O24,42.64573477
Y8Sc4Co4O24,50.72696378
Y8Sc7Cr1O24,32.61976097
Y8Sc6Cr2O24,35.20101619
Y8Sc4Cr4O24,35.92202663
Y8Sc7Fe1O24,29.17722789
Y8Sc6Fe2O24,29.46620003
Y8Sc4Fe4O24,27.22639431
Y8Mg1Sc7O24,53.86227524
Y8Mg2Sc6O24,83.07404474
Y8Mg4Sc4O24,138.0005837
Y8Sc7Mn1O24,43.38454162
Y8Sc6Mn2O24,55.71257748
Y8Sc4Mn4O24,72.26764922
Y8Sc7Ni1O24,54.36099837
Y8Sc6Ni2O24,80.29499099
Y8Sc4Ni4O24,119.8077262
Y8Sc8O24,28.94775575
Ba2Y6Ti8O24,377.0082137
Ba4Y4Ti8O24,281.4152205
Ca2Y6Ti8O24,317.5293061
Ca4Y4Ti8O24,205.1543597
Dy2Y6Ti8O24,443.0975116
Dy4Y4Ti8O24,451.9815207
Gd2Y6Ti8O24,434.283086
Gd4Y4Ti8O24,431.0781696
Y6Ho2Ti8O24,450.8576417
Y4Ho4Ti8O24,451.4655309
Nd2Y6Ti8O24,449.1886444
Nd4Y4Ti8O24,457.3955989
Sm2Y6Ti8O24,440.6449792
Sm4Y4Ti8O24,445.3602059
Sr2Y6Ti8O24,329.9627308
Sr4Y4Ti8O24,220.5797092
Y8Ti7Co1O24,331.6739334
Y8Ti6Co2O24,234.1103644
Y8Ti4Co4O24,43.57372631
Y8Ti7Cr1O24,386.5090985
Y8Ti6Cr2O24,328.5281946
Y8Ti4Cr4O24,219.1558868
Y8Ti7Fe1O24,354.788916
Y8Ti6Fe2O24,275.1815796
Y8Ti4Fe4O24,116.8794068
Y8Mg1Ti7O24,331.8173771
Y8Mg2Ti6O24,229.4504606
Y8Mg4Ti4O24,6.31584625
Y8Ti7Mn1O24,356.208753
Y8Ti6Mn2O24,280.3960036
Y8Ti4Mn4O24,114.0687547
Y8Ti7Ni1O24,333.9817758
Y8Ti6Ni2O24,237.4787991
Y8Ti4Ni4O24,44.39473875
Y8Ti8O24,434.0567524
Ba2Y6V8O24,388.1996843
Ba4Y4V8O24,385.8517781
Ca2Y6V8O24,314.9684384
Ca4Y4V8O24,257.0862865
Dy2Y6V8O24,370.3495329
Dy4Y4V8O24,369.9282254
Gd2Y6V8O24,7.935484113
Gd4Y4V8O24,4.467377863
Y6Ho2V8O24,368.8644551
Y4Ho4V8O24,367.1410699
Nd2Y6V8O24,383.0162274
Nd4Y4V8O24,392.2418644
Sm2Y6V8O24,377.5496664
Sm4Y4V8O24,383.4549924
Sr2Y6V8O24,339.408324
Sr4Y4V8O24,296.8155576
Y8V7Co1O24,328.5224755
Y8V6Co2O24,266.2438607
Y8V4Co4O24,416.3656311
Y8V7Cr1O24,324.1842413
Y8V6Cr2O24,277.8543921
Y8V4Cr4O24,183.5544439
Y8V7Fe1O24,321.2917082
Y8V6Fe2O24,328.235076
Y8V4Fe4O24,174.4720616
Y8Mg1V7O24,0
Y8Mg2V6O24,0
Y8Mg4V4O24,0
Y8Mn1V7O24,384.1210219
Y8Mn2V6O24,332.3662034
Y8Mn4V4O24,227.5093165
Y8V7Ni1O24,301.9459787
Y8V6Ni2O24,258.1581169
Y8V4Ni4O24,97.47539353
Y8V8O24,370.4633404
Ba2Ca6Mo8O24,412.8190699
Ba2Ca6V8O24,271.2964785
Ba2Ca6Zr8O24,0
Ba4Ca4Mo8O24,455.3425704
Ba4Ca4Zr8O24,0
Sr2Ca6Nb8O24,405.4240401
Sr2Ca6Ta8O24,525.2521676
Sr2Ca6V8O24,241.1286182
Sr2Ca6Zr8O24,0
Sr4Ca4Ta8O24,524.1733943
Sr4Ca4V8O24,247.3245038
Ba2Gd6Mo8O24,575.585333
Ba2Gd6V8O24,629.6381155
Ba2Gd6Zr8O24,412.3739963
Ba4Gd4Mo8O24,530.8866625
Ba4Gd4V8O24,429.1098156
Ba4Gd4Zr8O24,256.8201428
Ca2Gd6V8O24,367.0936197
Ca4Gd4V8O24,309.683324
Sr2Gd6V8O24,392.5225053
Sr2Gd6Zr8O24,389.3571721
Sr4Gd4Mo8O24,478.1880075
Sr4Gd4Ta8O24,826.31261
Sr4Gd4V8O24,350.7480951
Sr4Gd4Zr8O24,229.9247304
Ba8Mo8O24,438.1398214
Ba8Nb8O24,296.6379353
Ba8Ta8O24,416.5075827
Ba2La6Nb8O24,790.2237523
Ba2La6Ta8O24,959.1570461
Ba2La6Zr8O24,422.9375499
Ba4La4Nb8O24,639.1510633
Ba4La4Ta8O24,781.6690583
Ca8Mo8O24,376.0990694
Ca8Nb8O24,400.9013554
Ca8Zr8O24,0
Ca2La6Mo8O24,487.5462536
Ca2La6Nb8O24,810.8259199
Ca2La6Ta8O24,982.6735106
Ca2La6Zr8O24,437.635572
Ca4La4Mo8O24,448.5557755
Ca4La4Nb8O24,669.6728984
Ca4La4Ta8O24,823.3582374
Ca4La4Zr8O24,278.3264728
Gd8Nb8O24,909.7833074
Gd8Ta8O24,1264.827872
Gd8V8O24,425.8064154
Gd8Zr8O24,516.1385997
La6Gd2Mo8O24,626.6986968
La6Gd2Ta8O24,1127.465493
La6Gd2Zr8O24,564.6446533
La4Gd4Mo8O24,639.720912
La4Gd4Ta8O24,1071.249953
Pr8Nb8O24,948.4275764
Pr8Ta8O24,1128.187576
Pr8V8O24,466.6391684
Pr8Zr8O24,550.6110847
La6Pr2Mo8O24,601.757629
La6Pr2Nb8O24,928.0633501
La6Pr2Zr8O24,571.6956496
La4Pr4Nb8O24,932.0785089
La4Pr4Ta8O24,1095.073805
La4Pr4V8O24,469.6629364
La4Pr4Zr8O24,571.1338779
Sr8Mo8O24,421.1110114
Sr8Nb8O24,350.9235942
Sr8Ta8O24,476.7548477
Sr8Zr8O24,0
Sr2La6Nb8O24,784.4456046
Sr2La6Zr8O24,407.7644223
